Time,Disp,Force,CrackExt,G_I
55.4,3.699055834,94.5397544658,42.126874196,0.468428051539512
55.6,3.711817421,93.3695167482,42.151606255,0.46397319001889
55.8,3.730688039,93.0623671572,42.176338314,0.464545181210678
56,3.749580633,93.003828582,42.176338314,0.466603996126435
56.2,3.768181502,93.2817978498,42.213436397,0.469936882546675
56.4,3.780965337,93.4426899672,42.213436397,0.472344473567654
56.6,3.798773306,93.7645186842,42.213436397,0.476203646481802
56.8,3.818564848,93.954635607,42.213436397,0.479655240027277
57,3.83648347,94.1740218174,42.238168456,0.482768961742053
57.2,3.851317511,94.5544335918,42.27526655,0.48619722360195
57.4,3.867095612,94.729960353,42.324730668,0.488565108129073
57.6,3.886878923,95.0810138754,42.337096692,0.492750769365306
57.8,3.906115686,95.1395079684,42.398926834,0.494823749460256
58,3.9185244,95.2858099242,42.460756987,0.496487309319993
58.2,3.935657574,95.607594159,42.485489046,0.500071860840612
58.4,3.954657308,95.5929595152,42.534953164,0.501866926670097
58.6,3.974259197,94.9639812072,42.596783306,0.500361043690591
58.8,3.9902156,94.3935414744,42.658613459,0.49868050876567
59,4.003686072,94.6129276848,42.732809636,0.500718598409573
59.2,4.022464609,94.6860564216,42.732809636,0.503455958250286
59.4,4.041037991,94.7738198022,42.74517566,0.506113472191213
59.6,4.056963869,94.8908079882,42.856469931,0.507508673432247
59.8,4.071788291,95.0517445878,42.893568014,0.509817292721126
60,4.089641294,95.0224753002,42.893568014,0.51189494121357
60.2,4.109756951,95.4028425924,42.99249625,0.515368290087684
60.4,4.127099469,95.5636902276,43.079058462,0.517448108663874
60.6,4.139978817,95.8855189446,43.12852258,0.52025610681519
60.8,4.158166234,95.9586921636,43.190352722,0.522244970755701
61,4.177085231,96.1781228562,43.202718757,0.525680945213116
61.2,4.192744924,96.441412998,43.23981684,0.52867442493388
61.4,4.208158717,96.7777873944,43.289280958,0.53190341914613
61.6,4.22591459,96.8948645448,43.363477135,0.533943623847401
61.8,4.244990129,97.128885399,43.400575229,0.53722214300186
62,4.261825681,97.1727448482,43.450039347,0.539025413737905
62.2,4.276375533,97.4506696338,43.598431701,0.540696411491567
62.4,4.293642655,97.4361239544,43.62316376,0.542512520067521
62.6,4.313395544,97.7285944194,43.647895819,0.546356323083829
62.8,4.331614829,97.7140042578,43.709725961,0.547860666379246
63,4.345092219,97.6554656826,43.746824044,0.548802977581425
63.2,4.36147416,97.3044121602,43.808654197,0.548171416949216
63.4,4.381753057,97.0996161114,43.833386256,0.549272717300014
63.6,4.399494358,97.0411220184,43.895216398,0.5504424027691
63.8,4.412688421,96.880229901,44.031242728,0.549593859614077
64,4.430064334,96.938723994,44.117804929,0.551083342287838
64.2,4.449646364,97.0850259498,44.192001106,0.553488640191016
64.4,4.467171713,96.9094547064,44.2290992,0.554230809314938
64.6,4.481562231,96.9679932816,44.365125519,0.554764439588899
64.8,4.496960282,97.2166487796,44.414589637,0.557519478134994
65,4.516843606,96.95340312,44.464053755,0.557889896731329
65.2,4.536318539,96.5291318964,44.550615967,0.556834346860313
65.4,4.551501216,96.3536051352,44.550615967,0.557682098634002
65.6,4.567396706,96.3536051352,44.550615967,0.559629726416865
65.8,4.585582562,96.6168507948,44.58771405,0.562956594897863
66,4.603682045,96.5876704716,44.612446109,0.564716274132847
66.2,4.618633987,96.8948645448,44.649544203,0.567912562494278
66.4,4.633959631,97.0557566622,44.711374345,0.570008180990556
66.6,4.652372701,97.2020141358,44.748472439,0.572693001925037
66.8,4.670537675,97.5384330144,44.83503464,0.57588146984986
67,4.686203412,97.509208209,44.995793018,0.57571729827116
67.2,4.701575102,97.3775853792,45.094721254,0.575647001697452
67.4,4.720989017,96.8509606134,45.119453313,0.574604354660375
67.6,4.738438674,96.4267783542,45.168917431,0.573616316746743
67.8,4.753454765,96.4120992282,45.342041844,0.573298865350368
68,4.769065662,96.1634437302,45.342041844,0.573698200013935
68.2,4.788288638,96.1927130178,45.391505962,0.57560066380066
68.4,4.807146902,96.3975090666,45.428604056,0.578657051825455
68.6,4.823215486,96.1634437302,45.453336115,0.578887750018893
68.8,4.838011051,95.987916969,45.465702139,0.579456678937281
69,4.856263773,95.9586476814,45.465702139,0.581465479508454
69.2,4.874917727,95.3296248912,45.490434198,0.579578857552564
69.4,4.892399902,94.8030446076,45.539898316,0.577858556033036
69.6,4.906213056,94.5105296604,45.564630375,0.577409678894016
69.8,4.923999807,94.729960353,45.589362434,0.580554635358718
70,4.944001783,94.6713772956,45.626460528,0.582110750446903
70.2,4.957487082,94.598293041,45.651192587,0.582953253174914
70.4,4.971331861,94.6275178464,45.675924646,0.584466585117621
70.6,4.988466531,94.5251643042,45.713022729,0.585403292279331
70.8,5.005324758,94.6128832026,45.787218906,0.587038099321157
